ID_Candidate,firstname,lastname,gender,city,district,group
48661,Sara,Rellstab,f,Leeuwarden,Freiburg,SP/PS
48662,Andréa,Wassmer,f,Belfaux,Freiburg,SP/PS
48663,Pascal,Lottaz,m,Tokyo,Freiburg,SP/PS
48664,Catherine,Plüss,f,Seiry,Freiburg,SP/PS
48665,Noah,Fasel,m,St-Ursen,Freiburg,SP/PS
48666,Giovanna,Garghentini Python,f,Fribourg,Freiburg,SP/PS
48667,Immaculée,Mosoba,f,Fribourg,Freiburg,SP/PS
48668,Oxel,Suarez Alvarez,m,Meyriez,Freiburg,SP/PS
48670,Mia,Willener,f,Kaufdorf,Bern,BDP/PBD
48671,Alexandre,de Senarclens,m,Chêne-Bougeries,Genf,FDP/PLR
48673,Vroni,Thalmann,f,Flühli,Luzern,SVP/UDC
48674,Dieter,Haller,m,Luzern,Luzern,SVP/UDC
48675,Franz,Grüter,m,Eich,Luzern,SVP/UDC
48676,Felix,Müri,m,Emenbrücke,Luzern,SVP/UDC
48677,Willi,Knecht,m,Geiss,Luzern,SVP/UDC
48678,Yvette,Estermann,f,Kriens,Luzern,SVP/UDC
48679,Oliver,Imfeld,m,Kastanienbaum,Luzern,SVP/UDC
48680,Angela,Lüthold-Sidler,f,Nottwil,Luzern,SVP/UDC
48681,Christian,Huber,m,Ebikon,Luzern,SVP/UDC
48682,Priska,Hafner,f,Grosswangen,Luzern,FDP/PLR
48683,Damian,Hunkeler,m,LUzern,Luzern,FDP/PLR
48684,Jacqueline,Theiler,f,Luzern,Luzern,FDP/PLR
48685,Fabienne,Brauchli,f,Malters,Luzern,FDP/PLR
48686,Albert,Vitali,m,Oberkirch,Luzern,FDP/PLR
48687,Helen,Schurtenberger,f,Menznau,Luzern,FDP/PLR
48688,Martin,Huber,m,Entlebuch,Luzern,FDP/PLR
48689,Anne-Sophie,Morand,f,Luzern,Luzern,FDP/PLR
48690,Peter,Schilliger,m,Udligenswil,Luzern,FDP/PLR
48691,Hans-Peter,Portmann,m,Rüschlikon,Zürich,FDP/PLR
48692,Hans-Ulrich,Bigler,m,Affoltern a. A.,Zürich,FDP/PLR
48693,Urs,Hofer,m,Winterthur,Zürich,FDP/PLR
48694,Beat,Walti,m,Zollikon,Zürich,FDP/PLR
48695,Andri,Silberschmidt,m,Zürich,Zürich,FDP/PLR
48696,Doris,Fiala,f,Zürich,Zürich,FDP/PLR
48697,Regine,Sauter,f,Zürich,Zürich,FDP/PLR
48698,Martin,Farner,m,Stammheim,Zürich,FDP/PLR
48699,Hans-Jakob,Boesch,m,Zürich,Zürich,FDP/PLR
48700,Severin,Pflüger,m,Zürich,Zürich,FDP/PLR
48701,André,Müller,m,Uitikon Waldegg,Zürich,FDP/PLR
48702,Stefan,Brupbacher,m,Zürich,Zürich,FDP/PLR
48703,Astrid,Furrer,f,Wädenswil,Zürich,FDP/PLR
48704,Michael,Biber,m,Bachenbülach,Zürich,FDP/PLR
48705,Jörg,Kündig,m,Bertschikon,Zürich,FDP/PLR
48706,Barbara,Franzen,f,Niederweningen,Zürich,FDP/PLR
48707,Matthias,Bickel,m,Uster,Zürich,FDP/PLR
48708,Peter,Vollenweider,m,Uerikon,Zürich,FDP/PLR
48709,Bettina,Balmer,f,Zürich,Zürich,FDP/PLR
48710,Barbara,Schoch Gübeli,f,Bäretswil,Zürich,FDP/PLR
48711,Ursula,Keller,f,Uitikon,Zürich,FDP/PLR
48712,Martin,Wyss,m,Küsnacht,Zürich,FDP/PLR
48713,Philipp,Müller,m,Dietikon,Zürich,FDP/PLR
48714,Yasmine,Bourgeois,f,Zürich,Zürich,FDP/PLR
48715,Arianne,Moser-Schäfer,f,Bonstetten,Zürich,FDP/PLR
48716,Prisca,Koller,f,Hettlingen,Zürich,FDP/PLR
48717,Alexander,Jäger,m,Zürich,Zürich,FDP/PLR
48718,Dieter,Kläy,m,Winterthur,Zürich,FDP/PLR
48719,Christian,Müller,m,Steinmaur,Zürich,FDP/PLR
48720,Martina,Zürcher-Böni,f,Zürich,Zürich,FDP/PLR
48721,Frank,Rühli,m,Zürich,Zürich,FDP/PLR
48722,Anthony,Goldstein,m,Zürich,Zürich,FDP/PLR
48723,Hansjörg,Germann,m,Illnau,Zürich,FDP/PLR
48724,Thomas,Hofstetter,m,Zürich,Zürich,FDP/PLR
48725,Romain,Balmer,m,Huémoz,Waadt,FDP/PLR
48726,Luan,Bardi,m,Payerne,Waadt,FDP/PLR
48727,Amélie,Flückiger,f,Le Mont-Pèlerin,Waadt,FDP/PLR
48728,Denise,Gemesio,f,Lausanne,Waadt,FDP/PLR
48729,Maxime,Girod,m,La Sarraz,Waadt,FDP/PLR
48730,Philippe,Loertscher,m,Lutry,Waadt,FDP/PLR
48731,Anthony,Marzolini,m,Yvonand,Waadt,FDP/PLR
48732,Ambroise,Méan,m,Vevey,Waadt,FDP/PLR
48733,Maxime,Meier,m,Bretigny,Waadt,FDP/PLR
48734,Antoine,Müller,m,Cheseaux,Waadt,FDP/PLR
48735,Sara,Pinar,f,chardonne,Waadt,FDP/PLR
48736,Tatiana,Rezso,f,Crissier,Waadt,FDP/PLR
48737,Noémie,Villois,f,Gland,Waadt,FDP/PLR
48738,Léonie,Wahlen,f,Gland,Waadt,FDP/PLR
48739,Ludovic,Bliesener,m,Essertines-sur-Yverdon,Waadt,FDP/PLR
48740,Mathilde,Maillard,f,Lausanne,Waadt,FDP/PLR
48741,Nicolas,Reymond,m,Savigny,Waadt,FDP/PLR
48742,Luc-Olivier,Stramke,m,Vallorbe,Waadt,FDP/PLR
48743,Maxime,Stern,m,Crissier,Waadt,FDP/PLR
48745,Nicolas,Winkelmann,m,Leysin,Waadt,CVP/PDC
48746,Frédéric,Willemin,m,Montreux,Waadt,CVP/PDC
48747,Claudio,Béglé Herrera,m,Pully,Waadt,CVP/PDC
48748,Ana Patricia,Berclaz,f,Yverdon-les-Bains,Waadt,CVP/PDC
48749,Julian,Ebnother-Parker,m,Yverdon-les-Bains,Waadt,CVP/PDC
48750,Mehdi,Jaballah,m,St-Prex,Waadt,CVP/PDC
48751,Jonathan,Luget,m,Crissier,Waadt,CVP/PDC
48752,Raphaël,Darbellay,m,St-Oyens,Waadt,CVP/PDC
48753,Tristan,Piguet,m,Lausanne,Waadt,CVP/PDC
48754,Fiorenzo,Iori,m,Prilly,Waadt,CVP/PDC
48755,David,Stauffer,m,Prilly,Waadt,CVP/PDC
48756,Aditya,Yellepeddi,m,Chavornay,Waadt,CVP/PDC
48757,Dominique,Dafflon,m,St-Barthélemy VD,Waadt,CVP/PDC
48758,Jean-Pierre,Schwab,m,La Tour-de-Peilz,Waadt,CVP/PDC
48759,Christian,Mugny,m,Prilly,Waadt,CVP/PDC
48760,Chantal,Donzé,f,Yvonand,Waadt,CVP/PDC
48761,Vladimir,D'Angelo,m,Vevey,Waadt,CVP/PDC
48762,François,Durafourg,m,Perroy,Waadt,CVP/PDC
48763,Claude,Béglé,m,Pully,Waadt,CVP/PDC
48764,Paul,Ménard,m,St-Cergue,Waadt,CVP/PDC
48765,Jacqueline,Bottlang Pittet,f,Villars-le-Terroir,Waadt,CVP/PDC
48766,Martino,Rizzello,m,Vevey,Waadt,CVP/PDC
48767,Thierry,De Preux,m,Paudex,Waadt,CVP/PDC
48768,Dominique,Barjolle Musard,f,Lausanne,Waadt,CVP/PDC
48769,Myriam,Gaillard Houriet,f,Bougy-Villars,Waadt,CVP/PDC
48770,Jacques,Neirynck,m,Ecublens VD,Waadt,CVP/PDC
48771,Axel,Marion,m,Lausanne,Waadt,CVP/PDC
48772,Isabelle,Tasset Vacheyrout,f,Gryon,Waadt,CVP/PDC
48773,Gérald,Cretegny,m,Gland,Waadt,CVP/PDC
48774,Pascal,Furrer,m,Luzern,Luzern,small left
48775,Armin,Jans,m,Zug,Zug,SP/PS
48776,Jeannette,Simeon-Dubach,f,Walchwil,Zug,SP/PS
48777,Dolfi,Müller,m,Zug,Zug,SP/PS
48778,Eusebius,Spescha,m,Zug,Zug,SP/PS
48779,Fabian,Freimann,m,Hünenberg,Zug,SP/PS
48780,Beat,Iten,m,Unterägeri,Zug,SP/PS
48781,Oliver,Ranger,m,Zug,Zug,SP/PS
48782,Guido,Suter,m,Walchwil,Zug,SP/PS
48783,Virginia,Köpfli,f,Hünenberg See,Zug,SP/PS
48784,Simone,Hutter,f,Baar,Zug,SP/PS
48785,Christian,Hegglin,m,Zug,Zug,SP/PS
48786,Christina,Bürgi Dellsperger,f,Paris (Risch),Zug,SP/PS
48787,Anna,Spescha,f,Zug,Zug,SP/PS
48788,Isabel,Liniger,f,Baar,Zug,SP/PS
48789,Barbara,Gysel,f,Zug,Zug,SP/PS
48790,Sofia,Zouhir,f,Stadt Zug,Zug,SP/PS
48791,Jérôme,Peter,m,Zug,Zug,SP/PS
48792,Rupan,Sivaganesan,m,Zug,Zug,SP/PS
48793,Alois,Gössi,m,Baar,Zug,SP/PS
48794,Urs,Bertschi,m,Zug,Zug,SP/PS
48795,Ronahi,Yener,f,Baar,Zug,SP/PS
48796,Océane,Gex,f,Fribourg,Freiburg,FDP/PLR
48797,Victoria,Malecki,f,Bösingen,Freiburg,FDP/PLR
48798,Yasmina,Savoy,f,Remaufens,Freiburg,FDP/PLR
48799,Nicolas,Taverna,m,St-Aubin FR,Freiburg,FDP/PLR
48800,Estelle,Zermatten,f,Bulle,Freiburg,FDP/PLR
48801,Fabian,Kuhn,m,Murten,Freiburg,FDP/PLR
48802,Kilian,Deillon,m,Massonnens,Freiburg,FDP/PLR
48803,Ivo,Husi,m,Schwyz,Schwyz,FDP/PLR
48804,Andrea,Schelbert,f,Ibach,Schwyz,FDP/PLR
48805,René,Knobel,m,Tuggen,Schwyz,FDP/PLR
48806,Nadja,Camenzind,f,Gersau,Schwyz,FDP/PLR
48807,Frédéric,Lovis,m,Boécourt,Jura,others
48808,Géraldine,Beuchat,f,Glovelier,Jura,others
48809,Suzanne,Maitre,f,Delémont,Jura,others
48810,Aurore,Boillat,f,Saignelégier,Jura,others
48811,Thomas,Schaffter,m,Porrentruy,Jura,others
48812,Julien,Berthold,m,Moutier,Jura,others
48813,Tobias (Tobia),Schnebli,m,Genève,Genf,small left
48814,Yves,Zehfus,m,Confignon,Genf,small left
48815,Morten,Gisselbaek,m,Genève,Genf,small left
48816,Alexander,Eniline,m,Corsier,Genf,small left
48817,Ariane,Arlotti,f,Genève,Genf,small left
48818,Hélène,Ecuyer,f,Genève,Genf,small left
48819,Maria Lou,Pérez,f,Genève,Genf,small left
48820,Corinne,Edjeou (Buntschu),f,Châtelaine,Genf,small left
48821,Massan Essi Mawussi,Missoh Dzikunoo,f,Vernier,Genf,small left
48822,Jean-David,Christinat,m,Genève,Genf,small left
48823,Quentin,Stauffer,m,Genève,Genf,small left
48824,Annick,Ecuyer,f,Genève,Genf,small left
48825,Philippe,De França,m,Pieterlen,Bern,CVP/PDC
48826,Roland,Piquerez,m,Moutier,Bern,CVP/PDC
48827,Tim,Frey,m,Bern,Bern,CVP/PDC
48828,Laurent,Coste,m,Moutier,Bern,CVP/PDC
48829,Markus,Bäni,m,Uerkheim,Aargau,SP/PS
48830,Martin,Christen,m,Turgi,Aargau,SP/PS
48831,Maria,Clavuot-Brutschy,f,Rheinfelden,Aargau,SP/PS
48832,Elsbeth,Kaufmann-Tanner,f,Schöftland,Aargau,SP/PS
48833,Mehmet,Küçük,m,Baden-Dättwil,Aargau,SP/PS
48834,Margrit,Kuhn,f,Wohlen,Aargau,SP/PS
48835,Hans Jürg,Podzorski,m,Aarau,Aargau,SP/PS
48836,Hans Jürg,Rohner,m,Suhr,Aargau,SP/PS
48837,Gisela,Sommer,f,Wettingen,Aargau,SP/PS
48838,Pia,Müller,f,Wettingen,Aargau,SP/PS
48839,Christoph,Grathwohl,m,Aarau,Aargau,SP/PS
48840,Marianne,Grauwiler,f,Kaiseraugst,Aargau,SP/PS
48841,Peter,Koller,m,Rheinfelden,Aargau,SP/PS
48842,Hans-Peter,Hubmann,m,Schneisingen,Aargau,SP/PS
48843,Marie-Louise,Nussbaumer Marty,f,Obersiggenthal,Aargau,SP/PS
48844,Christina,Meier Rey,f,Wettingen,Aargau,SP/PS
48845,Stephan,Bienz,m,Winterthur,Zürich,CVP/PDC
48846,Remo,Vogel,m,Wetzikon,Zürich,CVP/PDC
48847,Zuzana,Wyss,f,Wiesendangen,Zürich,CVP/PDC
48848,Daniel,Weiss,m,Zürich,Zürich,CVP/PDC
48849,Nicole,Schmidlin-Kappeler,f,Adliswil,Zürich,CVP/PDC
48850,Stefan (Stefano),Kunz,m,Schlieren,Zürich,CVP/PDC
48851,Jean-Philippe,Pinto,m,Volketswil,Zürich,CVP/PDC
48852,Dominic,Müller,m,Dübendorf,Zürich,CVP/PDC
48853,Matthias,Baumberger,m,Winterthur,Zürich,CVP/PDC
48854,Caroline,Boesch Vogel,f,Thalwil,Zürich,CVP/PDC
48855,Benedikt,Gerth,m,Zürich,Zürich,CVP/PDC
48856,Ruth,Ackermann,f,Zürich,Zürich,CVP/PDC
48857,Aurèle (Aurel),Greter,m,Wädenswil,Zürich,CVP/PDC
48858,Josef (Gius),Wiederkehr,m,Dietikon,Zürich,CVP/PDC
48859,Kathrin,Wydler,f,Wallisellen,Zürich,CVP/PDC
48860,Kilian,Meier,m,Effretikon,Zürich,CVP/PDC
48861,Babette,Sigg Frank,f,Kloten,Zürich,CVP/PDC
48862,Mario,Mariani,m,Zürich,Zürich,CVP/PDC
48863,Willy,Bischofberger,m,Küsnacht,Zürich,CVP/PDC
48864,Iris,Kuster,f,Winterthur,Zürich,CVP/PDC
48865,Karin,Stepinski,f,Zürich,Zürich,CVP/PDC
48866,Farid,Zeroual,m,Adliswil,Zürich,CVP/PDC
48867,Philipp,Kutter,m,Wädenswil,Zürich,CVP/PDC
48868,Rebekka,Bernhardsgrütter Derungs,f,Embrach,Zürich,CVP/PDC
48869,Janine,Vannaz,f,Aesch ZH,Zürich,CVP/PDC
48870,Markus,Hungerbühler,m,Zürich,Zürich,CVP/PDC
48871,Yvonne,Bürgin,f,Rüti,Zürich,CVP/PDC
48872,Christian,Traber,m,Zürich,Zürich,CVP/PDC
48873,Karin,Weyermann,f,Zürich,Zürich,CVP/PDC
48874,Nicole,Barandun-Gross,f,Zürich,Zürich,CVP/PDC
48875,Lorenz,Schmid,m,Männedorf,Zürich,CVP/PDC
48876,Josef,Widler,m,Zürich,Zürich,CVP/PDC
48877,Ursula,Traber,f,Stäfa,Zürich,CVP/PDC
48878,Astrid,Hirzel,f,Zürich,Zürich,CVP/PDC
48879,Joël,Utiger,m,Au,Zürich,CVP/PDC
48880,Vanessa,Meury,f,Grenchen,Solothurn,SVP/UDC
48881,Robin,Kiefer,m,Olten,Solothurn,SVP/UDC
48882,Nando,Aebi,m,Oekingen,Solothurn,SVP/UDC
48883,Patric,Wyssmann,m,Kriegstetten,Solothurn,SVP/UDC
48884,Mischa,Wyss,m,Trimbach,Solothurn,SVP/UDC
48885,Luca,Hasler,m,Härkingen,Solothurn,SVP/UDC
48886,Leo,Thomann,m,Parsonz,Graubünden,FDP/PLR
48887,Peter,Engler,m,Davos Dorf,Graubünden,FDP/PLR
48888,Moreno,Tschudi,m,Lostallo,Graubünden,FDP/PLR
48889,Peter,Flütsch,m,Splügen,Graubünden,FDP/PLR
48890,Simi,Valär,m,Davos Dorf,Graubünden,FDP/PLR
48891,Thomas,Rüegg,m,Thusis,Graubünden,FDP/PLR
48892,Werner,Natter,m,Tumegl/Tomils,Graubünden,FDP/PLR
48893,Manuela,Fetz,f,Bonaduz,Graubünden,FDP/PLR
48894,Susanne,Krättli-Lori,f,Malans,Graubünden,FDP/PLR
48895,Martin,Wieland,m,Tamins,Graubünden,FDP/PLR
48896,Hans-Peter,Kohler,m,Spiegel b. Bern,Bern,FDP/PLR
48897,Stefan,Leuthold,m,Frauenfeld,Thurgau,GLP/PVL
48898,Elodie,Jobin,f,Les Bois,Jura,SVP/UDC
48899,Kilian,Kaufmann,m,St-Ursanne,Jura,SVP/UDC
48900,John,Moser,m,Bonfol,Jura,SVP/UDC
48901,Thierry,Froidevaux,m,Les Emibois,Jura,SVP/UDC
48902,Thomas,Stettler,m,Soyhières,Jura,SVP/UDC
48903,Yves,Gigon,m,Courgenay,Jura,SVP/UDC
48904,Dominik,Loew,m,Meilen ZH,Zürich,others
48905,Fabio,Hasler,m,Zürich,Zürich,others
48906,Andreas,Puccio,m,Zürich,Zürich,others
48907,Yves,Gogniat,m,Zürich,Zürich,others
48908,Luca,Bächtold,m,Zürich,Zürich,others
48909,Remo,Senekowitsch,m,Abtwil,Zürich,others
48910,Martin,Hartmann,m,Zürich,Zürich,others
48911,Roger,Stettler,m,Bubikon,Zürich,others
48912,Livio,Patera,m,Jonen,Zürich,others
48913,Silvan,Amberg,m,Zürich,Zürich,others
48914,Lukas,Grossenbacher,m,St.Gallen,Zürich,others
48915,Christoph,Stampfli,m,Arni AG,Zürich,others
48916,Serge,Brunner,m,Esslingen,Zürich,others
48917,Simon,Scherrer,m,Mörschwil,Zürich,others
48918,Andreas (Andy),Jenk,m,Erlenbach,Zürich,others
48919,Laura,Kronig,f,Brig-Glis,Wallis,SP/PS
48920,Ali,Özcan,m,Uster,Zürich,SP/PS
48921,Esther,Meier,f,Zollikerberg,Zürich,SP/PS
48922,Michael,Graber,m,Brig,Wallis,SVP/UDC
48923,Sara,Gasser,f,Niederscherli,Bern,GPS/PES
48924,Daniel,Seiler,m,Basel,Basel-Stadt,FDP/PLR
48925,Heinrich,Vischer,m,Basel,Basel-Stadt,FDP/PLR
48926,Christoph,Eymann,m,Basel,Basel-Stadt,FDP/PLR
48927,Patricia,von Falkenstein,f,Basel,Basel-Stadt,FDP/PLR
48928,Raoul,Furlano,m,Basel,Basel-Stadt,FDP/PLR
48929,Anna,Götenstedt,f,Basel,Basel-Stadt,FDP/PLR
48930,Emélie,Dunn,f,Basel,Basel-Stadt,FDP/PLR
48931,Benjamin,von Falkenstein,m,Basel,Basel-Stadt,FDP/PLR
48932,Michael,Hug,m,Basel,Basel-Stadt,FDP/PLR
48933,Benjamin,Grob,m,Basel,Basel-Stadt,FDP/PLR
48934,Adrienne,Strahm,f,Riehen,Basel-Stadt,FDP/PLR
48935,Donat,Kuratli,m,St.Gallen,St. Gallen,SVP/UDC
48936,Peter,Krummenacher,m,Kägiswil,Obwalden,CVP/PDC
48937,Simon,Fankhauser,m,Basel,Basel-Stadt,GPS/PES
48938,Philippe,Casutt,m,Hinwil,Zürich,FDP/PLR
48939,Amanda,Schneller,f,Siebnen,Schwyz,SP/PS
48940,Anja,Ulrich,f,Schwyz,Schwyz,NA
48941,Noah,Beeler,m,Rothenthurm,Schwyz,SP/PS
48942,Thomas,Büeler,m,Lachen,Schwyz,SP/PS
48943,Hugo,Abegg,m,Rothenthurm,Schwyz,SP/PS
48944,Kathrin,Ziltener,f,Siebnen,Schwyz,SP/PS
48945,Toni,Studer,m,Oberarth,Schwyz,SP/PS
48946,Brigitte,Waser,f,Sattel,Schwyz,SP/PS
48947,Doro,Portmann,f,Steinen,Schwyz,SP/PS
48948,Erwin,Huber,m,Brunnen,Schwyz,SP/PS
48949,Karl,Seeholzer,m,Siebnen,Schwyz,SP/PS
48950,Ursula,Keller,f,Schindellegi,Schwyz,SP/PS
48951,Kushtrim,Berisha,m,Siebnen,Schwyz,SP/PS
48952,Alessandra,Zaccone,f,Dietikon,Schwyz,SP/PS
48953,Leonora,Muji,f,Reichenburg,Schwyz,SP/PS
48954,Robert Henrik,von Dewitz,m,Oberarth,Schwyz,SP/PS
48955,Lucio,Sansano,m,Reinach,Basel-Landschaft,FDP/PLR
48956,Sebastian,Binggeli,m,Oberwil,Basel-Landschaft,FDP/PLR
48957,Niels,Jurt,m,Liestal,Basel-Landschaft,FDP/PLR
48958,Lisa,Söll,f,Arlesheim,Basel-Landschaft,FDP/PLR
48959,Annick,Pietzonka,f,Biel-Benken,Basel-Landschaft,FDP/PLR
48960,Melvin,Imhof,m,Arlesheim,Basel-Landschaft,FDP/PLR
48961,Adrian,Lipkovits,m,Liestal,Basel-Landschaft,FDP/PLR
48962,Hell,Titus,m,Basel,Basel-Stadt,FDP/PLR
48963,Gaugler,Leon,m,Basel,Basel-Stadt,FDP/PLR
48964,Broennimann,Lara,f,Riehen,Basel-Stadt,FDP/PLR
48965,Rotzler,Nicolas,m,Basel,Basel-Stadt,FDP/PLR
48966,Borner,Michelle,f,Basel,Basel-Stadt,FDP/PLR
48967,Brigitte,Kaufmann,f,Uttwil,Thurgau,FDP/PLR
48968,Maja,Lüscher,f,Aadorf,Thurgau,FDP/PLR
48969,Sibylle,Moopanar,f,Wilen (Gottshaus),Thurgau,FDP/PLR
48970,Cornelia,Zecchinel,f,Kreuzlingen,Thurgau,FDP/PLR
48971,Maike,Scherrer,f,Hosenruck,Thurgau,FDP/PLR
48972,Cornelia,Hasler,f,Aadorf,Thurgau,FDP/PLR
48973,Ramon,Weber,m,Tuttwil,Thurgau,FDP/PLR
48974,Marc,Gruber,m,Freidorf,Thurgau,FDP/PLR
48975,Cyrill,Schöni,m,"Dublin, Irland",Thurgau,FDP/PLR
48976,Nazmije,Ismaili,f,Frauenfeld,Thurgau,FDP/PLR
48977,Dario,Zimmermann,m,Scherzingen,Thurgau,FDP/PLR
48978,Lukas,Weinhappl,m,Münchwilen,Thurgau,FDP/PLR
48979,Silvère,Dagelet,m,Fislisbach,Aargau,CVP/PDC
48980,Jérôme,Beffa,m,Salgesch,Wallis,others
48981,Kevin,Simão Ograbek,m,Gnosca,Tessin,GPS/PES
48982,Giulia,Petralli,f,Bellinzona,Tessin,GPS/PES
48983,Ada,Tognina,f,Manno,Tessin,GPS/PES
48984,Deborah,Meili,f,Aldesago,Tessin,GPS/PES
48985,Coline,Gilgen,f,Bussigny,Waadt,GLP/PVL
48986,Michaël,Buffat,m,Vuarrens,Waadt,SVP/UDC
48987,Pascal,Gafner,m,Yverdon,Waadt,SVP/UDC
48988,Marielle,Gallay,f,Aubonne,Waadt,SVP/UDC
48989,Yvan,Pahud,m,L'Auberson,Waadt,SVP/UDC
48990,Pierre-Yves,Rapaz,m,Bex,Waadt,SVP/UDC
48991,Yves,Ravenel,m,Trélex,Waadt,SVP/UDC
48992,Raoul,Sanchez,m,Eysins,Waadt,SVP/UDC
48993,Pierre-André,Pernoud,m,Gollion,Waadt,SVP/UDC
48994,Jocelyn,Canope,m,Payerne,Waadt,SVP/UDC
48995,Anita,Burri,f,Yvonand,Waadt,SVP/UDC
48996,Nicolas,Glauser,m,Puidoux,Waadt,SVP/UDC
48997,Jean-Pierre,Grin,m,Pomy,Waadt,SVP/UDC
48998,Jacques,Nicolet,m,Lignerolle,Waadt,SVP/UDC
48999,Jennifer,Badoux,f,Aigle,Waadt,SVP/UDC
49000,Lena,Lio,f,Pully,Waadt,SVP/UDC
49001,Jean-François,Thuillard,m,Froideville,Waadt,SVP/UDC
49002,Thierry,Dubois,m,Gilly,Waadt,SVP/UDC
49003,Philippe,Jobin,m,Echichens,Waadt,SVP/UDC
49004,Fabrice,Moscheni,m,Lausanne,Waadt,SVP/UDC
49007,Melanie,Setz Isenegger,f,Emmenbrücke,Luzern,SP/PS
49008,Lydia,Opilik,f,Luzern,Schwyz,NA
49009,Oliver,Meckmann,m,Sattel,Schwyz,SP/PS
49010,Lukas,Beeler,m,Einsiedeln,Schwyz,NA
49011,Verena,Vanomsen,f,Freienbach,Schwyz,SP/PS
49012,Max,Töpfer,m,Kloten,Zürich,SP/PS
49013,Manu Dorothée,Seitz,f,Schlieren,Zürich,SP/PS
49014,Wanda,Siegfried,f,Zürich,Zürich,SP/PS
49015,Jonathan,Daum,m,Hombrechtikon,Zürich,SP/PS
49016,Elena,Zarkovic,f,Zürich,Zürich,SP/PS
49017,Marco,Bechtiger,m,Horgen,Zürich,SP/PS
49018,Dominik,Waser,m,Zürich,Zürich,SP/PS
49019,Timothy,Oesch,m,Buchs ZH,Zürich,SP/PS
49020,Anna Luna,Frauchiger,f,Zürich,Zürich,SP/PS
49021,Laura,Sieber,f,Winterthur,Zürich,SP/PS
49022,Nina,Barandun,f,Weiningen ZH,Zürich,SP/PS
49023,Andrea,Simonett,m,Chur,Zürich,SP/PS
49024,Joëlle,Jäger,f,Wädenswil,Zürich,SP/PS
49025,Nevin,Hammad,f,Zürich,Zürich,SP/PS
49026,Nathan,Donno,m,Thalwil,Zürich,SP/PS
49027,Anna,Rosenwasser,f,Zürich,Zürich,SP/PS
49028,Nadia,Kuhn,f,Maur,Zürich,SP/PS
49029,Florin,Schütz,m,Uster,Zürich,SP/PS
49030,Lilli,Wiesmann,f,Winterthur,Zürich,SP/PS
49031,Luzia,Brändli,f,Zürich,Zürich,SP/PS
49032,Efe,Yildiz,m,Meilen,Zürich,SP/PS
49033,Christian,Gross,m,Wädenswil,Zürich,SP/PS
49034,Nicola,Siegrist,m,Zürich,Zürich,SP/PS
49035,Samuel,Wenk,m,Birmensdorf ZH,Zürich,SP/PS
49036,Leah,Heuri,f,Adliswil,Zürich,SP/PS
49037,Max,Kranich,m,Zürich,Zürich,SP/PS
49038,Stefan,Bruderer,m,Zürich,Zürich,SP/PS
49039,Rebecca,Djuric,f,Uster,Zürich,SP/PS
49040,Hannah,Pfalzgraf,f,Mettmenstetten,Zürich,SP/PS
49041,Pascal,Wacker,m,Zürich,Zürich,SP/PS
49042,Anna,Graff,f,Zürich,Zürich,SP/PS
49043,Alexander Robert,Herren,m,Zürich,Zürich,SP/PS
49044,Luca,Dahinden,m,Zürich,Zürich,SP/PS
49045,Leandra,Columberg,f,Dübendorf,Zürich,SP/PS
49047,Iris,Pantaleoni Grob,f,Riehen,Basel-Stadt,SVP/UDC
49048,Romy,Tschui,f,Oberwil,Basel-Stadt,SVP/UDC
49049,Luzia,Zuber,f,Basel,Basel-Stadt,SVP/UDC
49050,Cindy,Schütz,f,Basel,Basel-Stadt,SVP/UDC
49051,Daniela,Stumpf,f,Riehen,Basel-Stadt,SVP/UDC
49052,Ursula,Lenherr-Dolski,f,Winterthur,Zürich,CVP/PDC
49053,Jürg,Soldan,m,Horgen,Zürich,CVP/PDC
49055,Richard,Gossweiler,m,Wila,Zürich,CVP/PDC
49056,Markus,Mathis,m,Wiesendangen,Zürich,CVP/PDC
49057,Rolf,Eberli,m,Männedorf,Zürich,CVP/PDC
49058,Werner,Wildhaber,m,Effretikon,Zürich,CVP/PDC
49059,Renzo,Lucchetta,m,Winterthur,Zürich,CVP/PDC
49060,Andreas,Widmer,m,Zürich,Zürich,CVP/PDC
49061,Angelika,Neukomm,f,Winterthur,Zürich,CVP/PDC
49062,Stefanie,Portmann,f,Winterthur,Zürich,CVP/PDC
49064,Helga,Hetzer,f,Uetikon,Zürich,CVP/PDC
49065,Willy,Germann,m,Winterthur,Zürich,CVP/PDC
49066,Christine,Sigg-Riegler,f,Kloten,Zürich,CVP/PDC
49067,Debora,Veroni,f,Winterthur,Zürich,CVP/PDC
49068,Paul,Widmer,m,Winterthur,Zürich,CVP/PDC
49069,Anton (Toni),Zweifel,m,Wetzikon,Zürich,CVP/PDC
49070,Monika,Heiniger,f,Zürich,Zürich,CVP/PDC
49071,Kurt,Meister-Peterhans,m,Obfelden,Zürich,CVP/PDC
49072,Andreas,Dreisiebner,m,Seuzach,Zürich,CVP/PDC
49073,Maria José (Marita),Rensch,f,Effretikon,Zürich,CVP/PDC
49074,Alexander (Alex),Widmer,m,Thalwil,Zürich,CVP/PDC
49076,Stephan,Keller,m,Neerach,Zürich,CVP/PDC
49077,Elisabeth,Lüchinger-Larcher,f,Uitikon-Waldeggm,Zürich,CVP/PDC
49078,Véronique,Nüesch,f,Zürich,Zürich,CVP/PDC
